GBJ002_00001	BTF1_09110
GBJ002_05030	BTF1_26210
GBJ002_05031	BTF1_26215
GBJ002_05032	BTF1_26220
GBJ002_05033	BTF1_26225
GBJ002_05034	BTF1_26230
GBJ002_05035	BTF1_26235
GBJ002_05036	BTF1_26240
GBJ002_05037	BTF1_26245
GBJ002_05038	BTF1_26250
GBJ002_05039	BTF1_26255
GBJ002_05040	BTF1_26260
GBJ002_05041	BTF1_26265
GBJ002_05042	BTF1_26270
GBJ002_05043	BTF1_26275
GBJ002_05044	BTF1_26280
GBJ002_05045	BTF1_26285
GBJ002_05046	BTF1_26290
GBJ002_05047	BTF1_26295
GBJ002_05048	BTF1_26300
GBJ002_05049	BTF1_26305
GBJ002_05050	BTF1_26310
GBJ002_05051	BTF1_26315
GBJ002_05052	BTF1_26320
GBJ002_05053	BTF1_26325
GBJ002_05054	BTF1_26330
GBJ002_05057	BTF1_26335
GBJ002_05058	BTF1_26340
GBJ002_05059	BTF1_26345
GBJ002_05060	BTF1_26350
GBJ002_05061	BTF1_26355
GBJ002_05062	BTF1_26360
GBJ002_05063	BTF1_26365
GBJ002_05064	BTF1_26370
GBJ002_05065	BTF1_26375
GBJ002_05066	BTF1_26380
GBJ002_05067	BTF1_26385
GBJ002_05068	BTF1_26390
GBJ002_05069	BTF1_26395
GBJ002_05070	BTF1_26400
GBJ002_05071	BTF1_26405
GBJ002_05072	BTF1_26410
GBJ002_05073	BTF1_27230
GBJ002_05074	BTF1_27235
GBJ002_05075	BTF1_27240
GBJ002_05076	BTF1_27245
GBJ002_05077	BTF1_27250
GBJ002_05078	BTF1_27255
GBJ002_05079	BTF1_27260
GBJ002_05080	BTF1_27265
GBJ002_05081	BTF1_27270
GBJ002_05082	BTF1_27275
GBJ002_05083	BTF1_27280
GBJ002_05084	BTF1_27285
GBJ002_05085	BTF1_27290
GBJ002_05086	None
GBJ002_05087	BTF1_27295
GBJ002_05088	BTF1_27300
GBJ002_05089	BTF1_27305
GBJ002_05090	BTF1_27310
GBJ002_05091	BTF1_27315
GBJ002_05092	None
GBJ002_05093	BTF1_27320
GBJ002_05094	BTF1_27325
GBJ002_05095	BTF1_27330
GBJ002_05096	BTF1_27335
GBJ002_05097	BTF1_27340
GBJ002_05098	BTF1_27345
GBJ002_05099	BTF1_27350
GBJ002_05100	BTF1_27355
GBJ002_05102	BTF1_27360
GBJ002_05103	BTF1_27365
GBJ002_05104	BTF1_27370
GBJ002_05105	BTF1_27375
GBJ002_05106	None
GBJ002_05107	BTF1_27380
GBJ002_05108	None
GBJ002_05109	BTF1_27385
GBJ002_05110	BTF1_27390
GBJ002_05111	BTF1_27395
GBJ002_05112	BTF1_27400
GBJ002_05113	BTF1_27405
GBJ002_05114	BTF1_27410
GBJ002_05115	BTF1_27415
GBJ002_05116	BTF1_27420
GBJ002_05117	BTF1_27425
GBJ002_05118	BTF1_27430
GBJ002_05119	BTF1_02905
GBJ002_05120	BTF1_02900
GBJ002_05121	BTF1_02895
GBJ002_05122	BTF1_02890
GBJ002_05123	BTF1_02885
GBJ002_05124	BTF1_02880
GBJ002_05125	BTF1_02875
GBJ002_05126	BTF1_02870
GBJ002_05127	BTF1_02865
GBJ002_05128	BTF1_02860
GBJ002_05129	BTF1_02855
GBJ002_05130	BTF1_02850
GBJ002_05131	BTF1_02845
GBJ002_05132	BTF1_02840
GBJ002_05133	BTF1_02835
GBJ002_05134	BTF1_02830
GBJ002_05135	BTF1_02825
GBJ002_05136	None
GBJ002_05137	BTF1_02820
GBJ002_05138	BTF1_02815
GBJ002_05139	BTF1_02810
GBJ002_05140	BTF1_14440
GBJ002_05141	BTF1_14445
GBJ002_05142	BTF1_14455
GBJ002_05143	BTF1_14460
GBJ002_05144	BTF1_14465
GBJ002_05145	BTF1_14470
GBJ002_05146	BTF1_14475
GBJ002_05147	BTF1_14480
GBJ002_05148	BTF1_14485
GBJ002_05149	BTF1_14490
GBJ002_05150	BTF1_14495
GBJ002_05151	BTF1_14500
GBJ002_05152	BTF1_14505
GBJ002_05153	BTF1_14510
GBJ002_05154	None
GBJ002_05155	BTF1_14515
GBJ002_05156	BTF1_14520
GBJ002_05157	BTF1_14525
GBJ002_05158	BTF1_14530
GBJ002_05159	BTF1_14535
GBJ002_05160	BTF1_14540
GBJ002_05161	BTF1_26160
GBJ002_05162	BTF1_26155
GBJ002_05163	BTF1_26150
GBJ002_05164	BTF1_26145
GBJ002_05165	BTF1_26140
GBJ002_05168	BTF1_26135
GBJ002_05169	BTF1_26130
GBJ002_05170	BTF1_26125
GBJ002_05171	BTF1_26120
GBJ002_05172	BTF1_26115
GBJ002_05174	BTF1_26110
GBJ002_05175	BTF1_26105
GBJ002_05176	BTF1_26100
GBJ002_05177	BTF1_26095
GBJ002_05178	BTF1_26090
GBJ002_05179	BTF1_26085
GBJ002_05180	BTF1_11615
GBJ002_05181	BTF1_11620
GBJ002_05182	BTF1_11625
GBJ002_05183	BTF1_11630
GBJ002_05184	BTF1_11635
GBJ002_05185	BTF1_11640
GBJ002_05186	BTF1_11645
GBJ002_05187	BTF1_09115
GBJ002_05188	BTF1_09120
GBJ002_05189	BTF1_09125
GBJ002_05190	BTF1_09130
GBJ002_05191	BTF1_09135
GBJ002_05192	BTF1_27460
GBJ002_05193	None
GBJ002_05194	BTF1_27465
GBJ002_05195	BTF1_27470
GBJ002_05196	BTF1_27475
GBJ002_05197	BTF1_27480
GBJ002_05198	BTF1_27485
GBJ002_05199	BTF1_27445
GBJ002_05200	BTF1_23575
GBJ002_05201	BTF1_27435
GBJ002_05202	BTF1_27440
GBJ002_05203	BTF1_27490
GBJ002_05204	BTF1_27495
GBJ002_05205	BTF1_11610
GBJ002_05206	BTF1_11605
GBJ002_05207	BTF1_11600
GBJ002_05209	BTF1_02785
GBJ002_05210	BTF1_02795
GBJ002_05212	BTF1_27810
GBJ002_05213	BTF1_27805
